SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON
"NW06MA0001","2000-06-29 11:30","<","0.005","0.005","","100084","MG/L","CADMIUM EXTRACTABLE","CADMIUM EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.0001","0.0001","","100219","MG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","2.32","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","2.2","1","","100098","MG/L","CALCIUM EXTRACTABLE/UNFILTERED","CALCIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","2.3","0.01","","100232","MG/L","CALCIUM TOTAL","CALCIUM TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","3.214","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","3.8","0.5","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.308","0.005","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","4.108","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","1.56","0.05","","17206","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.005","0.005","","100086","MG/L","CHROMIUM EXTRACTABLE","CHROME EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.0002","0.0002","","100221","MG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.005","0.005","","100085","MG/L","COBALT EXTRACTABLE","COBALT EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.0001","0.0001","","100220","MG/L","COBALT TOTAL","COBALT TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","5","","","2021","REL UNIT","COLOUR TRUE","COULEUR VRAIE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","10.1","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.005","0.005","","100087","MG/L","COPPER EXTRACTABLE","CUIVRE EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0007","0.0002","","100222","MG/L","COPPER TOTAL","CUIVRE TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","",".051","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.06","","","9117","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","1.61","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","9.91","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.032","0.005","","100088","MG/L","IRON EXTRACTABLE","FER EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0308","0.0004","","100223","MG/L","IRON TOTAL","FER TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.023","0.02","","100093","MG/L","LEAD EXTRACTABLE","PLOMB EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0003","0.0002","","100228","MG/L","LEAD TOTAL","PLOMB TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.01","0.005","","100089","MG/L","LITHIUM EXTRACTABLE","LITHIUM EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0007","0.0001","","100224","MG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","1","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","1.1","1","","100099","MG/L","MAGNESIUM EXTRACTABLE/UNFILTERED","MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.99","0.01","","100233","MG/L","MAGNESIUM TOTAL","MAGNÉSIUM TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.008","0.002","","100090","MG/L","MANGANESE EXTRACTABLE","MANGANÈSE EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0065","0.0001","","100225","MG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.005","0.005","","100091","MG/L","MOLYBDENUM EXTRACTABLE","MOLYBDÈNE EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.0001","0.0001","","100226","MG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.01","0.01","","100092","MG/L","NICKEL EXTRACTABLE","NICKEL EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0003","0.0002","","100227","MG/L","NICKEL TOTAL","NICKEL TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.059","0.002","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.336","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","",".277","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","6.89","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","6.7","","","10301","PH","PH","PH","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.004","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","",".013","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","",".013","","","15411","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","2","","","100101","MG/L","POTASSIUM EXTRACTABLE/UNFILTERED","POTASSIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.42","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.34","0.02","","100235","MG/L","POTASSIUM TOTAL","POTASSIUM TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","24","10","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","3","1","","10406","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","-4.09","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.0001","0.0001","","100254","MG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0001","0.0001","","100324","MG/L","SILVER TOTAL","ARGENT TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.37","0.02","","14108","MG/L","SIO2","SIO2","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","2","2","","100100","MG/L","SODIUM EXTRACTABLE/UNFILTERED","SODIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.64","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","11.766","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.49","0.02","","100234","MG/L","SODIUM TOTAL","SODIUM TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","24.8","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","14.879","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.019","0.002","","100094","MG/L","STRONTIUM EXTRACTABLE","STRONTIUM EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0153","0.0001","","100229","MG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","1","0.2","","16306","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","1","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","12.576","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","1.4","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.005","0.005","","100095","MG/L","VANADIUM EXTRACTABLE","VANADIUM EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.0001","0.0001","","100230","MG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","<","0.005","0.005","","100096","MG/L","ZINC EXTRACTABLE","ZINC EXTRACTIBLE","P","2000PNE17646"
"NW06MA0001","2000-06-29 11:30","","0.0002","0.0002","","100231","MG/L","ZINC TOTAL","ZINC TOTAL","P","2000PNE17646"
"NW06MA0001","2000-08-22 13:10","","7","0.5","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.05","0.05","","100081","MG/L","ALUMINUM EXTRACTABLE","ALUMINIUM EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.01","0.002","","100216","MG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","",".008","","","7562","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.0001","0.0001","","100253","MG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.017","0.002","","100082","MG/L","BARIUM EXTRACTABLE","BARYUM EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.0177","0.0002","","100217","MG/L","BARIUM TOTAL","BARYUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.001","0.001","","100083","MG/L","BERYLLIUM EXTRACTABLE","BÉRYLLIUM EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.05","0.05","","100218","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.04","0.01","","100097","MG/L","BORON EXTRACTABLE","BORE EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.005","0.005","","100084","MG/L","CADMIUM EXTRACTABLE","CADMIUM EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0001","0.0001","","100219","MG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","2.27","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","2.1","1","","100098","MG/L","CALCIUM EXTRACTABLE/UNFILTERED","CALCIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","2.17","0.01","","100232","MG/L","CALCIUM TOTAL","CALCIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","1.181","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","3.7","0.5","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.381","0.005","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","4.081","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","1.41","0.05","","17206","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.005","0.005","","100086","MG/L","CHROMIUM EXTRACTABLE","CHROME EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0002","0.0002","","100221","MG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.005","0.005","","100085","MG/L","COBALT EXTRACTABLE","COBALT EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0001","0.0001","","100220","MG/L","COBALT TOTAL","COBALT TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","5","","","2021","REL UNIT","COLOUR TRUE","COULEUR VRAIE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.005","0.005","","100087","MG/L","COPPER EXTRACTABLE","CUIVRE EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.0009","0.0002","","100222","MG/L","COPPER TOTAL","CUIVRE TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","",".008","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.06","","","9117","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","2.826","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","9.826","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.033","0.005","","100088","MG/L","IRON EXTRACTABLE","FER EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.0349","0.0004","","100223","MG/L","IRON TOTAL","FER TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.02","0.02","","100093","MG/L","LEAD EXTRACTABLE","PLOMB EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0002","0.0002","","100228","MG/L","LEAD TOTAL","PLOMB TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.005","0.005","","100089","MG/L","LITHIUM EXTRACTABLE","LITHIUM EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.0006","0.0001","","100224","MG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","1.01","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","1","1","","100099","MG/L","MAGNESIUM EXTRACTABLE/UNFILTERED","MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.94","0.01","","100233","MG/L","MAGNESIUM TOTAL","MAGNÉSIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.007","0.002","","100090","MG/L","MANGANESE EXTRACTABLE","MANGANÈSE EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.0064","0.0001","","100225","MG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.005","0.005","","100091","MG/L","MOLYBDENUM EXTRACTABLE","MOLYBDÈNE EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0001","0.0001","","100226","MG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.01","0.01","","100092","MG/L","NICKEL EXTRACTABLE","NICKEL EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0002","0.0002","","100227","MG/L","NICKEL TOTAL","NICKEL TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.057","0.002","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.28","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","",".223","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","7.06","","","10301","PH","PH","PH","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.006","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","",".004","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","",".01","","","15411","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","2","","","100101","MG/L","POTASSIUM EXTRACTABLE/UNFILTERED","POTASSIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.38","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.33","0.02","","100235","MG/L","POTASSIUM TOTAL","POTASSIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","43","10","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","3","1","","10406","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0001","0.0001","","100254","MG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0001","0.0001","","100324","MG/L","SILVER TOTAL","ARGENT TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.28","0.02","","14108","MG/L","SIO2","SIO2","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","2","2","","100100","MG/L","SODIUM EXTRACTABLE/UNFILTERED","SODIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.57","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","10.74","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.46","0.02","","100234","MG/L","SODIUM TOTAL","SODIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","23.8","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.018","0.002","","100094","MG/L","STRONTIUM EXTRACTABLE","STRONTIUM EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.0149","0.0001","","100229","MG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.7","0.2","","16306","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","10.915","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","",".2","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.005","0.005","","100095","MG/L","VANADIUM EXTRACTABLE","VANADIUM EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.0001","0.0001","","100230","MG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","<","0.005","0.005","","100096","MG/L","ZINC EXTRACTABLE","ZINC EXTRACTIBLE","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:10","","0.0003","0.0002","","100231","MG/L","ZINC TOTAL","ZINC TOTAL","P","2000PNA17744"
"NW06MA0001","2000-08-22 13:12","","7","0.5","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.05","0.05","","100081","MG/L","ALUMINUM EXTRACTABLE","ALUMINIUM EXTRACTIBLE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","0.009","0.002","","100216","MG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","",".006","","","7562","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.0001","0.0001","","100253","MG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","0.019","0.002","","100082","MG/L","BARIUM EXTRACTABLE","BARYUM EXTRACTIBLE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","0.018","0.0002","","100217","MG/L","BARIUM TOTAL","BARYUM TOTAL","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.001","0.001","","100083","MG/L","BERYLLIUM EXTRACTABLE","BÉRYLLIUM EXTRACTIBLE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.05","0.05","","100218","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.01","0.01","","100097","MG/L","BORON EXTRACTABLE","BORE EXTRACTIBLE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.005","0.005","","100084","MG/L","CADMIUM EXTRACTABLE","CADMIUM EXTRACTIBLE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.0001","0.0001","","100219","MG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","2.3","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","2.2","1","","100098","MG/L","CALCIUM EXTRACTABLE/UNFILTERED","CALCIUM EXTRACTIBLE/NON FILTRÉ","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","2.2","0.01","","100232","MG/L","CALCIUM TOTAL","CALCIUM TOTAL","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","1.128","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","3.8","0.5","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","0.436","0.005","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","4.236","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","1.4","0.05","","17206","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.005","0.005","","100086","MG/L","CHROMIUM EXTRACTABLE","CHROME EXTRACTIBLE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","0.0004","0.0002","","100221","MG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.005","0.005","","100085","MG/L","COBALT EXTRACTABLE","COBALT EXTRACTIBLE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","0.0001","0.0001","","100220","MG/L","COBALT TOTAL","COBALT TOTAL","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","","5","","","2021","REL UNIT","COLOUR TRUE","COULEUR VRAIE","P","2000PNA17745"
"NW06MA0001","2000-08-22 13:12","<","0.005","0.005","","100087","MG/L","COPPER EXTRACTABLE","CUIVRE EXTRACTIBLE","P","2000PNA17745"
