SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON
"MA05PF0022","2023-05-16 13:40","","13.0","0.01","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","3.596","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","9.76","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.314","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","10.074","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.077","0.001","","107948","µG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.200","0.001","","107912","µG/L","CERIUM TOTAL","CÉRIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.002","0.001","","107951","µG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.009","0.001","","107915","µG/L","CESIUM TOTAL","CÉSIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","1.87","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.10","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.19","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.025","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.055","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","1.09","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","1.27","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.064","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","2","1","","102622","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.002","0.001","","6021","µG/L","EUROPIUM DISSOLVED","EUROPIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.004","0.001","","6038","µG/L","EUROPIUM TOTAL","EUROPIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","2","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.04","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.011","0.001","","6022","µG/L","GADOLINIUM DISSOLVED","GADOLINIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.006","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.020","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.005","0.005","","6023","µG/L","GERMANIUM DISSOLVED","GERMANIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.005","0.005","","6040","µG/L","GERMANIUM TOTAL","GERMANIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.005","0.005","","6024","µG/L","HAFNIUM DISSOLVED","HAFNIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.005","0.005","","6041","µG/L","HAFNIUM TOTAL","HAFNIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","2.517","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","49.217","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.002","0.001","","6025","µG/L","HOLMIUM DISSOLVED","HOLMIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.003","0.001","","6042","µG/L","HOLMIUM TOTAL","HOLMIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.001","0.001","","6026","µG/L","INDIUM DISSOLVED","INDIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.001","0.001","","6043","µG/L","INDIUM TOTAL","INDIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.005","0.005","","6027","µG/L","IRIDIUM DISSOLVED","IRIDIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.005","0.005","","6044","µG/L","IRIDIUM TOTAL","IRIDIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","31.9","0.5","","107953","µG/L","IRON DISSOLVED","FER DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","101","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.074","0.001","","107955","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.135","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.017","0.005","","107961","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.098","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","1.48","0.01","","107956","µG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","1.55","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.001","0.001","","6028","µG/L","LUTETIUM DISSOLVED","LUTÉCIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.001","0.001","","6045","µG/L","LUTETIUM TOTAL","LUTÉCIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","4.07","0.01","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.65","0.05","","107957","µG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","7.91","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.162","0.005","","107958","µG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.163","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.067","0.002","","6029","µG/L","NEODYMIUM DISSOLVED","NÉODYME DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.119","0.002","","6046","µG/L","NEODYMIUM TOTAL","NÉODYME TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.60","0.02","","107960","µG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.67","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.002","0.001","","107959","µG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.007","0.001","","107923","µG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.055","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.502","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.447","0.015","","108767","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.003","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","7.40","","","10301","PH","PH","PH","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.011","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.0123","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.0231","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.001","0.001","","107963","µG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.001","0.001","","107927","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.92","0.01","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.017","0.001","","6030","µG/L","PRASEODYMIUM DISSOLVED","PRASÉODYME DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.031","0.001","","6047","µG/L","PRASEODYMIUM TOTAL","PRASÉODYME TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","1","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","2","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","1.20","0.001","","107964","µG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","1.34","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.005","0.005","","6031","µG/L","RUTHENIUM DISSOLVED","RUTHÉNIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.005","0.005","","6048","µG/L","RUTHENIUM TOTAL","RUTHÉNIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.012","0.001","","6033","µG/L","SAMARIUM DISSOLVED","SAMARIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.021","0.001","","6050","µG/L","SAMARIUM TOTAL","SAMARIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","-1.591","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.01","0.01","","6032","µG/L","SCANDIUM DISSOLVED","SCANDIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.01","0.01","","6049","µG/L","SCANDIUM TOTAL","SCANDIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.09","0.01","","107966","µG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.09","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","2.77","0.01","","109113","MG/L","SILICA SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.001","0.001","","107940","µG/L","SILVER DISSOLVED","ARGENT DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.001","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.15","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","2.44","0.01","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","9.535","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","101","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","10.582","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","24.6","0.05","","107968","µG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","25.3","0.05","","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","3.08","0.01","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.02","0.02","","6036","µG/L","TELLURIUM DISSOLVED","TELLURIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","<","0.02","0.02","","6058","µG/L","TELLURIUM TOTAL","TELLURIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.002","0.001","","6034","µG/L","TERBIUM DISSOLVED","TERBIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.002","0.001","","6055","µG/L","TERBIUM TOTAL","TERBIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.001","0.001","","107970","µG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.002","0.001","","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.006","0.005","","107967","µG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.010","0.005","","107931","µG/L","TIN TOTAL","ÉTAIN TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.48","0.1","","107969","µG/L","TITANIUM DISSOLVED","TITANE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","2.29","0.1","","107933","µG/L","TITANIUM TOTAL","TITANE TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","56.494","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.003","0.001","","107973","µG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.003","0.001","","107937","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","2.22","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.0815","0.0005","","107971","µG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.0914","0.0005","","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.31","0.005","","107972","µG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.42","0.005","","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.004","0.001","","6035","µG/L","YTTERBIUM DISSOLVED","YTTERBIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.007","0.001","","6056","µG/L","YTTERBIUM TOTAL","YTTERBIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.057","0.001","","107974","µG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.078","0.001","","107938","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.5","0.2","","107975","µG/L","ZINC DISSOLVED","ZINC DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","2.8","0.2","","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.08","0.01","","6037","µG/L","ZIRCONIUM DISSOLVED","ZIRCONIUM DISSOUS","P","2023PN900002"
"MA05PF0022","2023-05-16 13:40","","0.10","0.01","","6059","µG/L","ZIRCONIUM TOTAL","ZIRCONIUM TOTAL","P","2023PN900002"
"MA05PF0022","2023-07-12 10:50","","48.0","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","13.8","0.5","","107941","µG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","50.4","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.010","0.005","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.046","0.001","","107965","µG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.048","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.57","0.01","","107942","µG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.64","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","9.04","0.05","","107944","µG/L","BARIUM DISSOLVED","BARYUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","9.02","0.05","","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.005","0.001","","107945","µG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.007","0.001","","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","58.512","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","<","0.001","0.001","","107946","µG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.002","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","6.5","0.5","","107943","µG/L","BORON DISSOLVED","BORE DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","6.5","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","<","0.05","0.067","","1716","MG/L","BROMIDE","BROMURE","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.002","0.001","","107947","µG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.004","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","13.1","0.01","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","4.054","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","10.2","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.599","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","10.799","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.051","0.001","","107948","µG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.166","0.001","","107912","µG/L","CERIUM TOTAL","CÉRIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.001","0.001","","107951","µG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.007","0.001","","107915","µG/L","CESIUM TOTAL","CÉSIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","1.83","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.09","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.17","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.019","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.047","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","1.07","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","1.10","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","<","0.002","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.001","0.001","","6021","µG/L","EUROPIUM DISSOLVED","EUROPIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.003","0.001","","6038","µG/L","EUROPIUM TOTAL","EUROPIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","<","2","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.05","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.008","0.001","","6022","µG/L","GADOLINIUM DISSOLVED","GADOLINIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.004","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.016","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","<","0.005","0.005","","6023","µG/L","GERMANIUM DISSOLVED","GERMANIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.005","0.005","","6040","µG/L","GERMANIUM TOTAL","GERMANIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.006","0.005","","6024","µG/L","HAFNIUM DISSOLVED","HAFNIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.005","0.005","","6041","µG/L","HAFNIUM TOTAL","HAFNIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","1.343","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","49.343","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.001","0.001","","6025","µG/L","HOLMIUM DISSOLVED","HOLMIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0.002","0.001","","6042","µG/L","HOLMIUM TOTAL","HOLMIUM TOTAL","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","<","0.001","0.001","","6026","µG/L","INDIUM DISSOLVED","INDIUM DISSOUS","P","2023PN900060"
"MA05PF0022","2023-07-12 10:50","<","0.001","0.001","","6043","µG/L","INDIUM TOTAL","INDIUM TOTAL","P","2023PN900060"
