VMV_CODE,VARIABLE_CODE,VARIABLE,VARIABLE_FR,VARIABLE_TYPE,VARIABLE_TYPE_FR,UNIT_UNITÉ,UNIT_NAME,UNITÉ_NOM,METHOD_CODE,METHOD_TITLE,MÉTHODE_TITRE
"6042","1996","HOLMIUM TOTAL","HOLMIUM TOTAL","RARE EARTH","TERRES RARES","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6043","2764","INDIUM TOTAL","INDIUM TOTAL","METAL","MÉTAUX","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6044","1997","IRIDIUM TOTAL","IRIDIUM TOTAL","TRANSITION METAL","MÉTAUX DE TRANSITION","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6045","1007","LUTETIUM TOTAL","LUTÉCIUM TOTAL","RARE EARTH","TERRES RARES","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6046","1998","NEODYMIUM TOTAL","NÉODYME TOTAL","RARE EARTH","TERRES RARES","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6047","1999","PRASEODYMIUM TOTAL","PRASÉODYME TOTAL","RARE EARTH","TERRES RARES","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6048","2000","RUTHENIUM TOTAL","RUTHÉNIUM TOTAL","TRANSITION METAL","MÉTAUX DE TRANSITION","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6049","1009","SCANDIUM TOTAL","SCANDIUM TOTAL","METAL","MÉTAUX","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6050","1010","SAMARIUM TOTAL","SAMARIUM TOTAL","RARE EARTH","TERRES RARES","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6055","1012","TERBIUM TOTAL","TERBIUM TOTAL","RARE EARTH","TERRES RARES","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6056","1014","YTTERBIUM TOTAL","YTTERBIUM TOTAL","RARE EARTH","TERRES RARES","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"60563","5095","FLONICAMID-18O-15N","FLONICAMID-18O-15N","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","655","MULTI RESIDUE ANALYSIS OF PESTICIDES IN WATER BY SOLID PHASE EXTRACTION AND LC-MS/MS.","ANALYSE MULTIRÉSIDUS DE PESTICIDES DANS L'EAU PAR EXTRACTION EN PHASE SOLIDE ET LC-MS/MS."
"60564","5096","CLOTHIANIDIN-D3-13C1","CHLOTHIANIDINE-D3-13C1","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","655","MULTI RESIDUE ANALYSIS OF PESTICIDES IN WATER BY SOLID PHASE EXTRACTION AND LC-MS/MS.","ANALYSE MULTIRÉSIDUS DE PESTICIDES DANS L'EAU PAR EXTRACTION EN PHASE SOLIDE ET LC-MS/MS."
"60565","5097","AMIDOSULFURON-D6","AMIDOSULFURON-D6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","655","MULTI RESIDUE ANALYSIS OF PESTICIDES IN WATER BY SOLID PHASE EXTRACTION AND LC-MS/MS.","ANALYSE MULTIRÉSIDUS DE PESTICIDES DANS L'EAU PAR EXTRACTION EN PHASE SOLIDE ET LC-MS/MS."
"60566","1941","CARBARYL-D7","CARBARYL-D7","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","655","MULTI RESIDUE ANALYSIS OF PESTICIDES IN WATER BY SOLID PHASE EXTRACTION AND LC-MS/MS.","ANALYSE MULTIRÉSIDUS DE PESTICIDES DANS L'EAU PAR EXTRACTION EN PHASE SOLIDE ET LC-MS/MS."
"60567","5098","TEBUCONAZOLE-D9","TÉBUCONAZOLE-D9","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","655","MULTI RESIDUE ANALYSIS OF PESTICIDES IN WATER BY SOLID PHASE EXTRACTION AND LC-MS/MS.","ANALYSE MULTIRÉSIDUS DE PESTICIDES DANS L'EAU PAR EXTRACTION EN PHASE SOLIDE ET LC-MS/MS."
"60568","5099","PYRACLOSTROBIN-D6","PYRACLOSTROBINE-D6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","655","MULTI RESIDUE ANALYSIS OF PESTICIDES IN WATER BY SOLID PHASE EXTRACTION AND LC-MS/MS.","ANALYSE MULTIRÉSIDUS DE PESTICIDES DANS L'EAU PAR EXTRACTION EN PHASE SOLIDE ET LC-MS/MS."
"60569","5100","SUFLOXAFLOR-13C-D3-15N2","SUFLOXAFLOR-13C-D3-15N2","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","655","MULTI RESIDUE ANALYSIS OF PESTICIDES IN WATER BY SOLID PHASE EXTRACTION AND LC-MS/MS.","ANALYSE MULTIRÉSIDUS DE PESTICIDES DANS L'EAU PAR EXTRACTION EN PHASE SOLIDE ET LC-MS/MS."
"6058","2737","TELLURIUM TOTAL","TELLURIUM TOTAL","METALLOIDS","MÉTALLOÏDES","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6059","1015","ZIRCONIUM TOTAL","ZIRCONIUM TOTAL","METAL","MÉTAUX","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","3528","TOTAL METALS IN WHOLE WATER SAMPLES ARE DETERMINED WITH ""IN-BOTTLE"" DIGESTION BY INDUCTIVELY COUPLED ARGON PLASMA- COLLISION/REACTION CELL MASS SPECTROMETER (CRC-ICP-MS) BY DISCRETE SAMPLING PNEUMATIC NEBULIZATION.","LES MÉTAUX TOTAUX DANS L'EAU NON-FILTRÉE SONT DÉTERMINÉS AVEC UNE DIGESTION ""EN BOUTEILLE"" PAR NÉBULISATION PNEUMATIQUE À PRÉLÈVEMENT DISCRET DANS UN SPECTROMÈTRE DE MASSE À COLLISION/RÉACTION PAR PLASMA D’ARGON COUPLÉ INDUCTIVEMENT (CRC-ICP-MS)."
"6066","2039","CONDUCTIVITY (FIELD)","CONDUCTIVITÉ (TERRAIN)","PHYSICAL","PHYSIQUE","µS/CM","MICROSIEMENS PER CENTIMETER","MICROSIEMENS PAR CENTIMÈTRE","3620","FIELD MEASUREMENTS ARE MADE USING A MULTI-SONDE.","LES MESURES DE TERRAIN SONT EFFECTUÉES EN UTILISANT UNE MULTI-SONDE."
"6067","2040","OXYGEN DISSOLVED (FIELD)","OXYGÈNE DISSOUS (TERRAIN)","OXYGEN","OXYGÈNE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3620","FIELD MEASUREMENTS ARE MADE USING A MULTI-SONDE.","LES MESURES DE TERRAIN SONT EFFECTUÉES EN UTILISANT UNE MULTI-SONDE."
"6068","2041","OXYGEN DISSOLVED % SATURATION (FIELD)","OXYGÈNE DISSOUS % SATURATION (TERRAIN)","OXYGEN","OXYGÈNE","% SAT","% SATURATION","% DE SATURATION","3620","FIELD MEASUREMENTS ARE MADE USING A MULTI-SONDE.","LES MESURES DE TERRAIN SONT EFFECTUÉES EN UTILISANT UNE MULTI-SONDE."
"6101","478","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","CARBON","CARBONE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","95","INORGANIC AND ORGANIC CARBON USING INFRARED ANALYSIS; DUAL CHANNEL METHOD","CARBONE INORGANIQUE ET ORGANIQUE PAR DÉTECTION INFRAROUGE; MÉTHODE À DEUX CANAUX"
"6102","433","FECAL COLIFORMS","COLIFORMES FÉCAUX","BIOLOGICAL","BIOLOGIQUE","MPN/100ML","MOST PROBABLE NUMBER PER 100 MILLILITERS","NOMBRE LE PLUS PROBABLE PAR 100 MILLILITRES","704","FECAL COLIFORMS ARE DETERMINED BY ENZYME SUBSTRATE METHOD.",""
"6104","478","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","CARBON","CARBONE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","99","INORGANIC AND ORGANIC CARBON BY INFRARED ANALYSIS","CARBONE INORGANIQUE ET ORGANIQUE - ANALYSE  PAR DÉTECTION INFRAROUGE"
"6105","481","CARBON DISSOLVED TOTAL","CARBONE DISSOUS TOTAL","CARBON","CARBONE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","97","INFRARED ANALYSIS; SINGLE CHANNEL METHOD","ANALYSE INFRAROUGE; MÉTHODE À UN SEUL CANAL"
"6115","730","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","PHOSPHORUS","PHOSPHORE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","705","TOTAL PHOSPHORUS IS DETERMINED BY COLOURIMETRY.",""
"6116","3352","TITANIUM TOTAL RECOVERABLE","TITANE TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/L","MICROGRAM PER LITER","MICROGRAMME PAR LITRE","707","ANALYSIS OF METALS – TECHNIQUE BY INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROMETRY (ICP-MS). METHOD Q0132E4.","ANALYSE DES MÉTAUX - TECHNIQUE PAR SPECTROMÉTRIE DE MASSE PAR PLASMA À COUPLAGE INDUCTIF (ICP-MS). MÉTHODE Q0132E4."
"61193","4493","ACETAMIPRID","ACÉTAMIPRIDE","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61194","1932","CHLORANTRANILIPROLE","CHLORANTRANILIPROLE","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61196","1949","CYANTRANILIPROLE","CYANTRANILIPROLE","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61197","4155","IMIDACLOPRID","IMIDACLOPRIDE","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61198","1933","SULFOXAFLOR","SULFOXAFLOR","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61199","4489","THIACLOPRID","THIACLOPRIDE","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61200","1165","THIAMETHOXAM","THIAMÉTHOXAM","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61201","1693","FLUPYRADIFURONE","FLUPYRADIFURONE","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61202","1931","SPIROTETRAMAT","SPIROTÉTRAMATE","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61203","1930","SPIROMESIFEN","SPIROMESIFEN","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61204","1929","SPIRODICLOFEN","SPIRODICLOFEN","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61205","5284","13C6-IMIDACLOPRID",NULL,"SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","4334","ANALYSIS OF PESTICIDES IN WATER BY LC-MS/MS",NULL
"61334","786","SILICA REACTIVE","SILICE RÉACTIVE","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3305","THE CONCENTRATION OF SOLUBLE REACTIVE SILICA (SIO2) IN THE SAMPLE IS DETERMINED WITH A CONTINUOUS SEGMENTED FLOW ANALYZER (CFA).",""
"61391","5291","13C10-GAMMA-CHLORDANE",,"SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","710","GC MULTI RESIDUE ANALYSIS OF WATER BY LIQUID/SOLVENT EXTRACTION AND GC-MS/MS.",""
"61404","1593","2,2',4-TRICHLOROBIPHENYL (PCB 17)","2,2',4-TRICHLOROBIPHÉNYLE (BPC 17)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61405","1083","2,2',5-TRICHLOROBIPHENYL (PCB 18)","2,2',5-TRICHLOROBIPHÉNYLE (BPC 18)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61406","2619","2,4,4'-TRICHLOROBIPHENYL (PCB 28)","2,4,4'-TRICHLOROBIPHÉNYLE (BPC 28)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61407","4415","2,4',5-TRICHLOROBIPHENYL (PCB 31)","2,4',5-TRICHLOROBIPHÉNYLE (BPC 31)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61408","1587","2,3',4'-TRICHLOROBIPHENYL (PCB 33)","2,3',4'-TRICHLOROBIPHÉNYLE (BPC 33)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61409","5309","TRICHLOROBIPHENYLS (HOMOLOGUE GROUP)",NULL,"PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61410","1086","2,2',3,5'-TETRACHLOROBIPHENYL (PCB 44)","2,2',3,5'-TÉTRACHLOROBIPHÉNYLE (BPC 44)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61411","1583","2,2',4,5'-TETRACHLOROBIPHENYL (PCB 49)","2,2',4,5'-TÉTRACHLOROBIPHÉNYLE (BPC 49)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61412","1088","2,2',5,5'-TETRACHLOROBIPHENYL (PCB 52)","2,2',5,5'-TÉTRACHLOROBIPHÉNYLE (BPC 52)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61413","4416","2,3',4',5-TETRACHLOROBIPHENYL (PCB 70)","2,3',4',5-TÉTRACHLOROBIPHÉNYLE (BPC 70)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61414","1578","2,4,4',5-TETRACHLOROBIPHENYL (PCB 74)","2,4,4',5-TÉTRACHLOROBIPHÉNYLE (BPC 74)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61415","5310","TETRACHLOROBIPHENYLS (HOMOLOGUE GROUP)",NULL,"PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61416","4417","2,2',3,3',4-PENTACHLOROBIPHENYL (PCB 82)","2,2',3,3',4-PENTACHLOROBIPHÉNYLE (BPC 82)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61417","1091","2,2',3,4,5'-PENTACHLOROBIPHENYL (PCB 87)","2,2',3,4,5'-PENTACHLOROBIPHÉNYLE (BPC 87)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61418","1575","2,2',3,5',6-PENTACHLOROBIPHENYL (PCB 95)","2,2',3,5',6-PENTACHLOROBIPHÉNYLE (BPC 95)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61419","1571","2,2',4,4',5-PENTACHLOROBIPHENYL (PCB 99)","2,2',4,4',5-PENTACHLOROBIPHÉNYLE (BPC 99)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61420","1092","2,2',4,5,5'-PENTACHLOROBIPHENYL (PCB 101)","2,2',4,5,5'-PENTACHLOROBIPHÉNYLE (BPC 101)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61421","1093","2,3,3'4,4'-PENTACHLOROBIPHENYL (PCB 105)","2,3,3'4,4'-PENTACHLOROBIPHÉNYLE (BPC 105)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61422","1567","2,3,3',4',6-PENTACHLOROBIPHENYL (PCB 110)","2,3,3',4',6-PENTACHLOROBIPHÉNYLE (BPC 110)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61423","1094","2,3',4,4',5-PENTACHLOROBIPHENYL (PCB 118)","2,3',4,4',5-PENTACHLOROBIPHÉNYLE (PCB 118)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61424","5311","PENTACHLOROBIPHENYLS (HOMOLOGUE GROUP)",NULL,"PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
"61425","1096","2,2'3,3',4,4'-HEXACHLOROBIPHENYL (PCB 128)","2,2'3,3',4,4'-HEXACHLOROBIPHÉNYLE (BPC 128)","PCB","BPC","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","706","ANALYSIS OF OCS, PCBS AND PAHS IN WATER BY GC-MS/MS.",NULL
